frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
97.3,KDNW,DULUTH,MN,NDIR,72.0,46.78883333333333,92.11797222222222,C1,LIFE-FM 97.3,168.0,UNIVERSITY OF NORTHWESTERN ST. PAUL,Contemporary Christian,Duluth-Superior
103.9,KDOC-FM,EYOTA,MN,NDIR,1.3,44.04025,92.21822222222222,A,FUN 104,172.7,"Townsquare License, LLC",Classic Hits,"Rochester, MN"
96.7,KDOG,NORTH MANKATO,MN,NDIR,4.0,44.222166666666666,94.11772222222221,C3,HOT 96.7,198.0,"SUBARCTIC MEDIA, LLC",Contemporary Hit Radio,
94.3,KDOM-FM,WINDOM,MN,NDIR,5.7,43.88494444444444,95.18247222222223,A,HOT COUNTRY 94.3,102.0,"NEXT STEP BROADCASTING, INC.",Country,
101.3,KDWB-FM,RICHFIELD,MN,OTS,100.0,45.058305555555556,93.12438888888889,C0,,315.0,iHeartMedia,Contemporary Hit Radio,Minneapolis-Saint Paul
102.1,KEEY-FM,ST. PAUL,MN,NDIR,100.0,45.058305555555556,93.12438888888889,C,K102,315.0,iHeartMedia,Country,Minneapolis-Saint Paul
99.1,KEEZ-FM,MANKATO,MN,NDIR,100.0,44.05163888888889,94.29997222222222,C1,MIX 99.1,239.0,Alpha 3E Licensee LLC,Adult Contemporary,
97.9,KEFE-LP,LAKEVILLE,MN,NDIR,0.1,44.71680555555556,93.22858333333333,LP100,RADIO RIOS,29.435619,RIOS DE AGUA VIVA CHURCH OF GOD,Contemporary Christian,Minneapolis-Saint Paul
101.5,KEMJ,ST. JAMES,MN,NDIR,14.0,43.87411111111111,94.60024999999999,C3,COUNTRY 101.5101.5 THE EMOJI,136.0,"SUBARCTIC MEDIA, LLC",Hot AC,
101.5,KFGI,CROSBY,MN,NDIR,25.0,46.564416666666666,93.95108333333333,C3,SKEETER 101-5,100.0,"R & J BROADCASTING, INC.",Classic Hits,
90.3,KFAI,MINNEAPOLIS,MN,DRL,0.9,44.976055555555554,93.27272222222223,A,RADIO WITHOUT BOUNDARIES,241.0,"FRESH AIR, INC.",Variety,Minneapolis-Saint Paul
