frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
98.5,K253BQ,JONESBORO,AR,NDIR,0.25,35.824250000000006,90.74677777777778,D,98.5 THE OUTLAW,130.6,"SAGA COMMUNICATIONS OF ARKANSAS, LLC",Country,
98.7,K254AM,FORT SMITH,AR,NDIR,0.25,35.28952777777778,94.42161111111112,D,THE CROSS 98.7,99.5,"G2 MEDIA GROUP, LLC",Contemporary Christian,Ft. Smith
98.9,K255AM,MONTICELLO,AR,DRL,0.25,33.60452777777778,91.78733333333334,D,,,"PINES BROADCASTING, INC.",,
98.9,K255AX,PINE BLUFF,AR,DRL,0.25,34.28388888888889,92.12719444444444,D,,,"BROADCAST INDUSTRY GROUP, LLC",R&B Oldies,
98.9,K255BH,GLENWOOD,AR,NDIR,0.25,34.31066666666666,93.53463888888889,D,CADDO COUNTRY 98.9 AND 670 AM,102.1,E Radio Network LLC,Country,
98.9,K255DI,FORDYCE,AR,NDIR,0.25,33.80288888888889,92.43625,D,KBJT 1590AM,,"KBJT, INC.",News/Talk,
98.9,K255DN,CONWAY,AR,DRL,0.25,35.10952777777778,92.50763888888889,D,KAT COUNTRY 98.9 & 92.5,,"EAST ARKANSAS BROADCASTERS, INC.",Country,Little Rock
99.1,K256BG,BENTONVILLE,AR,NDIR,0.205,36.386472222222224,94.16852777777778,D,THE POSITIVE DIFFERENCE,77.3,JOHN BROWN UNIVERSITY,Contemporary Christian,"Fayetteville, AR"
99.1,K256CF,HARRISON,AR,NDIR,0.25,36.225944444444444,93.10480555555554,D,KEEP CHRIST MOST HIGH,,"CHRISTIAN BROADCASTING GROUP OF MOUNTAIN HOME, INC.",Religious Teaching,
99.5,K258CE,FORT SMITH,AR,NDIR,0.08,35.35425,94.43161111111111,D,CSN INTERNATIONAL,101.0,CSN INTERNATIONAL,Religious Teaching,Ft. Smith
99.9,K260CS,ROGERS,AR,NDIR,0.25,36.29841666666667,94.17297222222223,D,LAS AMERICAS 1140 - 99.9 FM,,,Spanish Hits,"Fayetteville, AR"
99.9,K260DT,LITTLE ROCK,AR,NDIR,0.25,34.62394444444445,92.34522222222222,D,THE CAT - KCAT AM/FM,,"Crain Media Group, LLC",R&B Oldies,Little Rock
100.1,K261EA,FORREST CITY,AR,NDIR,0.25,35.05452777777778,90.74344444444445,D,COUNTRY 92.5,,"EAST ARKANSAS BROADCASTERS, INC.",Country,
100.1,K261EX,WALNUT RIDGE,AR,NDIR,0.25,36.06536111111111,90.94066666666667,D,OLDIES 1320,,"COMBINED MEDIA GROUP, INC.",Oldies,
100.3,K262DM,FORT SMITH,AR,NDIR,0.145,35.35425,94.43161111111111,D,AMERICAN FAMILY RADIO,,"COMMUNITY BROADCASTING, INC.",Religious Teaching,Ft. Smith
100.5,K263CB,SPRINGDALE,AR,DRL,0.25,36.18,94.08527777777778,D,RED DIRT COUNTRY,,"ROX RADIO GROUP, LLC",Country,"Fayetteville, AR"
100.7,K264DA,DECATUR,AR,NDIR,0.25,36.30583333333333,94.45833333333334,D,1390 THE CENTER,,"ROX RADIO GROUP, LLC",Talk,"Fayetteville, AR"
