frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
95.7,W239CG,TALLAHASSEE,FL,NDIR,0.01,30.47019444444444,84.28766666666667,D,BIG D COUNTRY 101.9,,Hope Media Group,Country,Tallahassee
95.7,W239CL,GOLDEN GATE,FL,DRL,0.25,26.341666666666665,81.71041666666667,D,MAXIMA 97.3 & 95.7,,FORT MYERS BROADCASTING COMPANY,Tropical,Ft. Myers-Naples
95.7,W239CN,ST. AUGUSTINE BEACH,FL,DRL,0.25,30.10413888888889,81.46952777777778,D,WSOS 103.9 FM,,WSOS RADIO LLC,Classic Hits,Jacksonville
95.9,W240BV,ORLANDO,FL,NDIR,0.099,28.60588888888889,81.41786111111112,D,HOT 95.9,143.1,"CENTRAL FLORIDA EDUCATIONAL FOUNDATION, INC.",Rhythm And Blues,Orlando
95.9,W240CI,NORTH PALM BEACH,FL,NDIR,0.25,26.762,80.07808333333332,D,OLDIES 95.9/106.9,120.6,"VIC CANALES MEDIA GROUP, LLC",Oldies,West Palm Beach-Boca Raton
95.9,W240DB,AUBURNDALE,FL,DRL,0.22,28.040916666666668,81.78288888888889,D,JOY FM,,"RADIO TRAINING NETWORK, INC.",Contemporary Christian,Lakeland-Winter Haven
95.9,W240DU,LAKE CITY,FL,NDIR,0.25,30.155777777777775,82.63705555555556,D,THE TALKERS,,"NEWMAN MEDIA, INC.",Talk,
96.1,W241AX,BOCA RATON,FL,DRL,0.25,26.433972222222224,80.09172222222222,D,RADIO NOUVELLE LUMIERE,137.9,PALM BEACH RADIO GROUP LLC,Ethnic,West Palm Beach-Boca Raton
96.1,W241BP,KISSIMMEE,FL,NDIR,0.019,28.36722222222222,81.38675,D,BIBLE BROADCASTING NETWORK,106.6,"BIBLE BROADCASTING NETWORK, INC.",Religious Teaching,Orlando
96.1,W241CR,CLERMONT,FL,NDIR,0.099,28.583305555555555,81.70505555555556,D,LE MAJOR ORLANDO 1340,,"ONDA MEXICANA RADIO GROUP, INC.",Regional Mexican,
96.1,W241CZ,DELAND,FL,DRL,0.25,28.975555555555555,81.30019444444444,D,FLORIDA`S CHRISTIAN VOICE,,PROCLAIM MEDIA GROUP LLC,Religious Teaching,Daytona Beach
96.1,W241DI,HIALEAH,FL,DRL,0.25,25.773333333333333,80.42111111111112,D,LA EMISORA DEL CORDERO DE DIOS,,"PAX CATHOLIC COMMUNICATIONS, INC.",Religious,Miami-Ft. Lauderdale-Hollywood
96.3,W242AC,PORT ST. LUCIE,FL,NDIR,0.01,27.324472222222223,80.3133611111111,D,CHRISTIAN FM 91.9,142.0,"FRIENDS BROADCASTING, INC.",Christian Rock,Ft. Pierce-Stuart-Vero Beach
96.3,W242AK,LAKELAND,FL,NDIR,0.18,28.163638888888887,82.01397222222222,D,MAX 98.3 FM,,"RADIO TRAINING NETWORK, INC.",Adult Hits,Lakeland-Winter Haven
96.3,W242BF,PANAMA CITY,FL,NDIR,0.25,30.194805555555554,85.63077777777777,D,,,iHeartMedia,Talk,Panama City
96.3,W242CA,OCALA,FL,NDIR,0.25,29.20136111111111,82.15175,D,THE SOURCE 96.3 FM & 1370 AM,56.5,GENERATIONS BROADCASTING CORP.,Talk,Gainesville-Ocala
96.3,W242CI,JUPITER,FL,NDIR,0.201,26.79977777777778,80.07558333333333,D,PARTY 96.3,,Hubbard Media,Contemporary Hit Radio,West Palm Beach-Boca Raton
96.3,W242CS,GAINESVILLE,FL,NDIR,0.175,29.634444444444444,82.31361111111111,D,THE SHEPHERD,,"MARC RADIO GAINESVILLE, LLC",Religious Teaching,Gainesville-Ocala
96.3,W242CW,CROSS CITY,FL,NDIR,0.25,29.609944444444444,83.13402777777779,D,COUNTRY LEGENDS 93.1,,"SUNCOAST RADIO, INC.",Country/Classic Hits,
96.5,W243AW,ST. AUGUSTINE,FL,NDIR,0.25,29.850527777777778,81.33008333333333,D,WAY RADIO,,"Good Tidings Trust, Inc.",Religious Teaching,Jacksonville
96.5,W243BM,SUNCOAST ESTATES,FL,NDIR,0.25,26.65361111111111,81.92222222222223,D,PODCAST RADIO US,,"BEASLEY MEDIA GROUP LICENSES, LLC",Talk,Ft. Myers-Naples
96.5,W243DO,JACKSONVILLE,FL,NDIR,0.099,30.364694444444446,81.74816666666666,D,CARIBBEAN POWER RADIO,,"AVM BROADCASTING, LLC",Caribbean,Jacksonville
96.5,W243EG,TALLAHASSEE,FL,DRL,0.099,30.492527777777777,84.28686111111111,D,96.5 THE SPEAR,,iHeartMedia,Sports,Tallahassee
96.7,W244BD,STUART,FL,DRL,0.8,27.215055555555555,80.25644444444444,D,WAY FM,42.0,Hope Media Group,Contemporary Christian,Ft. Pierce-Stuart-Vero Beach
96.7,W244BE,BRANDON,FL,DRL,0.087,28.1825,82.76805555555555,D,NEWS RADIO,314.6,"RADIO TRAINING NETWORK, INC.",News/Talk,Tampa-Saint Petersburg-Clearwater
96.7,W244BJ,LAKELAND,FL,DRL,0.25,27.943638888888888,81.91202777777778,D,,,"HALL COMMUNICATIONS, INC.",Talk,Lakeland-Winter Haven
96.7,W244BM,APALACHICOLA,FL,NDIR,0.25,29.732722222222222,84.88991666666668,D,THE PUBLIC RADIO CENTER,87.0,FLORIDA STATE UNIVERSITY,News/Talk,
96.7,W244CT,KEY WEST,FL,NDIR,0.25,24.555416666666666,81.80119444444445,D,PIRATE RADIO 96.7 & 101.7,51.0,"KEYS MEDIA COMPANY, INC.",Adult Alternative,
96.7,W244DW,OKEECHOBEE,FL,DRL,0.25,27.151,80.86752777777777,D,WOKC AM1570 -  FM100.9,,"GLADES MEDIA COMPANY, LLC",Country,
96.7,W244EG,TAMPA,FL,DRL,0.099,28.011416666666666,82.4978611111111,D,,,"GENESIS COMMUNICATIONS OF TAMPA BAY, INC.",Sports,Tampa-Saint Petersburg-Clearwater
96.9,W245AY,LAKE WORTH,FL,DRL,0.1,26.589222222222222,80.212,D,FIESTA 94.7FM/96.9FM,,NATIONAL CHRISTIAN NETWORK INC,Spanish Hits,West Palm Beach-Boca Raton
96.9,W245AZ,THE VILLAGES,FL,DRL,0.25,28.84361111111111,81.91508333333334,D,Z REWIND,,"CENTRAL FLORIDA EDUCATIONAL FOUNDATION, INC.",Gospel Music,
96.9,W245BC,LAUDERDALE LAKES,FL,DRL,0.25,26.179805555555557,80.22061111111111,D,ROCK 104.3,,"BEASLEY MEDIA GROUP LICENSES, LLC",Rock,Miami-Ft. Lauderdale-Hollywood
96.9,W245BF,NORTH MIAMI,FL,NDIR,0.099,25.90925,80.13836111111112,D,THE ROAR,27.0,FLORIDA INTERNATIONAL UNIVERSITY,Variety,Miami-Ft. Lauderdale-Hollywood
96.9,W245CB,TALLAHASSEE,FL,NDIR,0.25,30.488083333333336,84.27974999999999,D,,,LA PROMESA FOUNDATION,Religious Teaching,Tallahassee
96.9,W245CL,DELTONA,FL,DRL,0.25,28.60627777777778,81.45663888888889,D,96.9 THE GAME,,iHeartMedia,Sports,Orlando
96.9,W245DF,NEW SMYNRA BEACH,FL,NDIR,0.25,29.008861111111113,80.97416666666666,D,THE CORNERSTONE,,CORNERSTONE BROADCASTING COPRORATION,Contemporary Christian/Religious Teaching,Daytona Beach
96.9,W245DO,LAKE WALES,FL,NDIR,0.25,27.925305555555557,81.60425,D,RADIO ESPERANZA 96.9 FM & 1280 AM,,"SUPER W MEDIA GROUP, INC.",Religious Teaching,Lakeland-Winter Haven
