frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
88.1,WHRL,EMPORIA,VA,NDIR,4.2,36.68458333333333,77.56108333333333,A,PUBLIC RADIO FOR EASTERN VIRGINIA,119.2,"HAMPTON ROADS EDUCATIONAL TELECOMMUNICATIONS ASSOC., INC.",News/Talk/Variety,
90.3,WHRO-FM,NORFOLK,VA,NDIR,8.8,36.808749999999996,76.50327777777778,B,WHRO CLASSICAL,350.3,HAMPTON ROADS EDUCATIONAL TELECOMMUNICTNS ASSN INC,Classical,Norfolk-Virginia Beach-Newport News
89.5,WHRV,NORFOLK,VA,NDIR,34.0,36.80902777777777,76.50327777777778,B,PUBLIC RADIO FOR EASTERN VIRGINIA,181.7,HAMPTON ROADS EDUCATIONAL TELECOMMUNICTNS ASSN INC,News/Talk/Variety,Norfolk-Virginia Beach-Newport News
90.1,WHRX,NASSAWADOX,VA,NDIR,46.0,37.67736111111111,75.72658333333334,B,PUBLIC RADIO FOR EASTERN VIRGINIA,68.0,"HAMPTON ROADS EDUCATIONAL TELECOMMUNICATIONS ASSOC., INC.",News/Talk/Variety,
101.9,WHTE-FM,RUCKERSVILLE,VA,NDIR,6.0,38.30152777777778,78.53222222222222,A,HOT 101.9,68.0,MONTICELLO MEDIA LLC,Contemporary Hit Radio,
103.9,WHTU,BIG ISLAND,VA,DRL,0.19,37.470555555555556,79.3761111111111,A,REWIND 103.9,540.0,"KSM Holdings, LLC",Classic Hits,Roanoke-Lynchburg
104.9,WIGO-FM,WHITE STONE,VA,NDIR,4.1,37.72375,76.391,A,104.9 WIGO COUNTRY,122.0,"TWO RIVERS COMMUNICATIONS, INC.",Country,
105.5,WINC-FM,BERRYVILLE,VA,NDIR,3.0,39.11761111111111,77.97222222222223,A,WINK FM,91.0,"Euclid Avenue Properties, LLC",Hot AC,Winchester
100.9,WIQO-FM,FOREST,VA,NDIR,0.2,37.470416666666665,79.37613888888889,A,LYNCHBURG'S TALK STATION WIQO FM 100.9,531.0,"3 DAUGHTERS MEDIA, INC.",Talk,Roanoke-Lynchburg
88.7,WIQR,LEXINGTON,VA,NDIR,3.9,37.888444444444445,79.29697222222222,A,RADIO IQ,79.0,"VIRGINIA TECH FOUNDATION, INC",News/Talk,
