frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
101.3,WIHE-LP,LIBERTY,KY,NDIR,0.1,37.315666666666665,84.92444444444445,LP100,,27.836727,"LIBERTY PUBLIC RADIO, INC.",Religious,
94.3,WIJS-LP,SOMERSET,KY,NDIR,0.085,37.12811111111111,84.62797222222221,LP100,,33.0,OUTREACH FOR JESUS,Religious,
95.3,WIKI,CARROLLTON,KY,NDIR,1.8,38.66616666666666,85.28077777777777,A,WICKIE COUNTRY,129.0,"WAGON WHEEL BROADCASTING, LLC",Country,
107.9,WIMM-LP,OWENSBORO,KY,NDIR,0.1,37.752805555555554,87.09147222222222,LP100,,27.824993,TRINITY EDUCATIONAL RADIO ASSOCIATION,Religious Teaching,
89.3,WIMV,OWINGSVILLE,KY,DRL,2.0,38.18783333333333,83.77463888888889,A,YOUR INSPIRATIONAL MUSIC VOICE,120.0,"CORBAN BROADCASTING, INC.",Contemporary Christian,
107.5,WIOK,FALMOUTH,KY,NDIR,1.35,38.58702777777778,84.36105555555555,A,TRI STATE GOSPEL,212.0,"HAMMOND BROADCASTING, INC.",Southern Gospel,
95.1,WIOP-LP,SHEPHERDSVILLE,KY,NDIR,0.034,38.01361111111111,85.6913888888889,LP100,,50.0,LIGHTHOUSE BAPTIST CHURCH,Religious Teaching,Louisville
107.1,WITB-LP,BENTON,KY,NDIR,0.059,36.81644444444444,88.3483611111111,LP100,,38.972443,"BENTON CHURCH OF CHRIST, INC",Religious Teaching,
96.3,WIVY,MOREHEAD,KY,NDIR,2.9,38.175888888888885,83.40766666666667,A,IVY 96.3,144.0,"GATEWAY RADIO WORKS, INC.",Adult Contemporary,
101.1,WIZF,ERLANGER,KY,NDIR,2.5,39.10505555555556,84.55688888888889,A,THE WIZ,155.0,"BLUE CHIP BROADCASTING LICENSES, LTD.",Urban AC,Cincinnati
90.1,WJCR-FM,UPTON,KY,NDIR,100.0,37.43252777777778,86.0305,C1,WHERE JESUS CHRIST REIGNS,117.0,"FM 90.1, INC.",Southern Gospel,Bowling Green
88.5,WJIE-FM,OKOLONA,KY,DRL,24.5,38.03311111111111,85.75438888888888,C2,88.5 WJIE,190.0,"EVANGEL SCHOOLS, INC.",Contemporary Christian,Louisville
104.7,WJMD,HAZARD,KY,NDIR,0.48,37.193416666666664,83.18433333333334,A,TODAY'S CHRISTIAN MUSIC,346.0,"HAZARD BROADCASTING, INC.",Contemporary Christian,
99.1,WJMM-FM,KEENE,KY,NDIR,2.1,38.065638888888884,84.48688888888888,A,,170.0,"CHRISTIAN BROADCASTING SYSTEM, LTD.",Religious Teaching,Lexington-Fayette
95.5,WJOR-LP,WHITESVILLE,KY,NDIR,0.1,37.68113888888889,86.8713611111111,LP100,ETERNAL WORD NETWORK,9.492302,"PASSIONIST NUNS OF WHITESVILLE, KY., INC.",Religious Teaching,
97.1,WJQQ,SOMERSET,KY,NDIR,27.5,36.96116666666667,84.56852777777777,C2,97.1 DOUBLE Q,201.0,iHeartMedia,Classic Rock,
104.9,WJRS,JAMESTOWN,KY,,5.0,37.025333333333336,85.073,A,NUMBER 1 COUNTRY,110.0,"LAKE CUMBERLAND BROADCASTERS, LLC",Country,
97.3,WJSN-FM,JACKSON,KY,NDIR,19.0,37.67202777777778,83.40575000000001,C2,CAT COUNTRY,248.0,INTERMOUNTAIN BROADCASTING CO.,Country,
90.1,WJSO,PIKEVILLE,KY,NDIR,2.4,37.46244444444445,82.54336111111111,C3,MOODY RADIO,172.0,THE MOODY BIBLE INSTITUTE OF CHICAGO,Religious Teaching,
98.5,WJTE-LP,EAST BERSTADT,KY,NDIR,0.009,37.20897222222222,84.14991666666667,LP100,THE LIGHT OF LONDON,94.900169,THE LIGHT OF LONDON,Variety,
91.7,WJVK,OWENSBORO,KY,NDIR,0.1,37.746694444444444,87.11608333333332,A,CHRISTIAN FAMILY RADIO,53.0,"CHRISTIAN FAMILY MEDIA MINISTRIES, INC.",Contemporary Christian,
91.1,WKAO,ASHLAND,KY,DRL,7.0,38.419805555555556,82.40152777777779,B1,WALK-FM,108.0,"POSITIVE ALTERNATIVE RADIO, INC.",Contemporary Christian,Huntington-Ashland
97.7,WKCA,SALT LICK,KY,NDIR,3.7,38.175888888888885,83.40766666666667,A,REAL COUNTRY,129.0,"GATEWAY RADIO WORKS, INC.",Country,
