frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
103.9,W280EG,PERU,IL,NDIR,0.25,41.304472222222216,89.09591666666667,D,CLASSIC HITS 103.9 WLPO,62.6,STARVED ROCK MEDIA INC.,Classic Hits,
103.9,W280EK,MATTOON,IL,NDIR,0.25,39.52780555555555,88.35644444444443,D,92.1 THE AXE,63.2,"THE CROMWELL GROUP, INC. OF ILLINOIS",Classic Rock,
103.9,W280FA,PEORIA,IL,NDIR,0.25,40.78586111111111,89.66786111111112,D,THE WORD,,"WPEO RADIO FOUNDATION, INC.",Religious Teaching,Peoria
104.1,W281BO,TAYLORVILLE,IL,DRL,0.22,39.45227777777778,89.28619444444445,D,GENUINE COUNTRY 94.3,,"MILLER COMMUNICATIONS, INC.",Country,
104.3,W282BS,DUNLAP,IL,DRL,0.25,40.69938888888888,89.60111111111111,D,TAY RADIO 96.5/104.3,104.6,"Advanced Media Partners, LLC",Contemporary Hit Radio,Peoria
104.3,W282CT,FREEPORT,IL,NDIR,0.25,42.312777777777775,89.59333333333333,D,IRON COUNTRY 104.3 & 1570,,,Country,
104.7,W284BI,VANDALIA,IL,DRL,0.25,38.94311111111111,89.10366666666665,D,,135.3,"THE CROMWELL GROUP, INC. OF ILLINOIS",Adult Contemporary,
104.7,W284BT,BLOOMINGTON,IL,NDIR,0.038,40.48919444444444,89.00647222222223,D,,56.9,"GOOD NEWS RADIO, INC.",Religious Teaching,Bloomington
104.7,W284CV,KEWANEE,IL,NDIR,0.22,41.22669444444445,89.93483333333333,D,104.7 ROCK 2.0,,VIRDEN BROADCASTING CORP.,Rock,Quad Cities
104.7,W284DA,CHICAGO,IL,DRL,0.05,41.88908333333333,87.62666666666667,D,POLSKIE RADIO 1300 CHICAGO,,"POLNET COMMUNICATIONS, LTD.",Ethnic,Chicago
104.7,W284DD,DANVILLE,IL,NDIR,0.01,40.14947222222222,87.62572222222222,D,NEWSTALK 1490 WDAN,,"Champaign Multimedia Group, LLC",Talk/Sports,
104.7,W284DN,JERSEYVILLE,IL,DRL,0.25,39.11558333333333,90.30983333333333,D,REAL COUNTRY 104.7 AND 1480,,"FIRST CUT MEDIA, LLC",Country,St. Louis
104.9,W285EX,SPRINGFIELD,IL,NDIR,0.019,39.81333333333333,89.74277777777777,D,COVENANT NETWORK,,COVENANT NETWORK,Religious Teaching,
105.3,W287AU,DEKALB,IL,NDIR,0.019,41.87544444444445,88.75480555555555,D,AIR1,70.5,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
105.3,W287BP,LINCOLN,IL,NDIR,0.1,40.14172222222222,89.38536111111112,D,GREAT NEWS RADIO,59.8,"GOOD NEWS RADIO, INC.",Religious Teaching,
105.3,W287BY,ROCKFORD,IL,DRL,0.135,42.33002777777778,89.08288888888889,D,VCY AMERICA,,"VCY America, Inc.",Religious Teaching,Rockford
105.3,W287CK,SPRINGFIELD,IL,NDIR,0.08,39.805055555555555,89.66205555555557,D,GREAT NEWS RADIO,,"GOOD NEWS RADIO, INC.",Religious Teaching,
105.5,W288CO,CENTRALIA,IL,NDIR,0.08,38.54586111111111,89.12977777777778,D,THE VINE 90.9,33.4,"PURE WORD RADIO, INC.",Contemporary Christian,
105.5,W288EA,AURORA,IL,NDIR,0.07,41.76938888888889,88.24586111111111,D,THE BIG ONE,,AURORA NAPERVILLE RADIO LLC,Talk/Sports,Chicago
105.5,W288EM,JUSTICE,IL,DRL,0.1,41.70861111111111,87.78388888888888,D,POLSKIE RADIO 1030 CHICAGO,,"POLNET COMMUNICATIONS, LTD.",Ethnic,Chicago
105.7,W289AB,ROCKFORD,IL,NDIR,0.055,42.26697222222222,89.08483333333332,D,,47.0,NORTHERN ILLINOIS UNIVERSITY,News/Talk/Blues,Rockford
105.9,W290CL,DECATUR,IL,NDIR,0.25,39.845305555555555,88.95366666666666,D,,29.8,"THE CROMWELL GROUP, INC. OF ILLINOIS",,
106.3,W292DW,MATTOON,IL,NDIR,0.25,39.52780555555555,88.35644444444443,D,THE FOX,73.2,"THE CROMWELL GROUP, INC. OF ILLINOIS",Rock,
106.3,W292EO,DECATUR,IL,DRL,0.045,39.82447222222223,88.96758333333334,D,THE FOX,,"THE CROMWELL GROUP, INC. OF ILLINOIS",Rock,
106.5,W293DB,CHAMPAIGN,IL,DRL,0.25,40.18113888888889,88.31755555555556,D,RADIO VARIEDADES,,"RUBEN'S PRODUCTIONS, INC.",Spanish,
106.5,W293DJ,NORMAL,IL,DRL,0.25,40.47552777777778,89.03411111111112,D,THE BIG 1520,,"KASKASKIA BROADCASTING, INC.",News/Talk,Bloomington
106.9,W295BQ,LITCHFIELD,IL,NDIR,0.25,39.25588888888889,89.61341666666667,D,CLASSIC COUNTRY 1540,101.9,TALLEY BROADCASTING CORPORATION,Country,
