frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
103.7,WHZR,ROYAL CENTER,IN,NDIR,6.0,40.81197222222222,86.36555555555555,A,HOOSIER COUNTRY,100.0,,Country,
103.5,WIAH-LP,EVANSVILLE,IN,NDIR,0.095,38.03669444444444,87.57416666666666,LP100,WIAH 103.5,31.0,"MOTHER OF THE REDEEMER RADIO, INC.",Religious Teaching,Evansville
93.1,WIBC,INDIANAPOLIS,IN,NDIR,13.5,39.76755555555555,86.00330555555556,B,93.1 WIBC,302.0,"Radio One of Indiana, LLC",News/Talk,Indianapolis
98.1,WIBN,EARL PARK,IN,NDIR,25.0,40.57280555555556,87.45336111111111,B1,98 GOLD,100.0,BROTHERS BROADCASTING CORPORATION,Classic Hits,
88.7,WICR,INDIANAPOLIS,IN,NDIR,8.0,39.89447222222222,86.20583333333333,B,THE DIAMOND 88.7,208.9,UNIVERSITY OF INDIANAPOLIS,Jazz/Classical,Indianapolis
94.3,WIFE-FM,RUSHVILLE,IN,NDIR,1.05,39.70616666666667,85.49469444444445,A,HOMETOWN COUNTRY 94.3,171.0,RODGERS BROADCASTING CORP.,Country,
101.7,WIKL,ELWOOD,IN,DRL,6.0,40.27586111111111,85.86219444444444,A,K-LOVE,100.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
89.3,WIKV,PLYMOUTH,IN,NDIR,2.8,41.347500000000004,86.33972222222222,A,K-LOVE,74.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
104.1,WIKY-FM,EVANSVILLE,IN,OTS,39.0,37.98919444444444,87.59666666666666,B,WIKY 104.1,174.0,"MIDWEST COMMUNICATIONS, INC.",Adult Contemporary,Evansville
103.9,WIMC,CRAWFORDSVILLE,IN,OTS,1.35,40.13502777777778,86.9038888888889,A,THUNDER 103.9,151.0,"C.V.L. BROADCASTING, INC.",Classic Hits,
104.9,WINN,COLUMBUS,IN,NDIR,6.0,39.18586111111111,85.96025,A,WIN 104.9,91.0,"WHITE RIVER BROADCASTING COMPANY, INC.",Hot AC,
101.1,WIOE-FM,SOUTH WHITLEY,IN,NDIR,6.0,41.099472222222225,85.72469444444445,A,OLDIES 101.1 FM 104.3 FM 1450 AM,100.0,BRIAN R. WALSH,Oldies,
91.1,WIRE,LEBANON,IN,DRL,3.2,40.06336111111111,86.4413888888889,A,RADIO MOM 91.1,,COMMUNITY RADIO PARTNERS,Hot AC,Indianapolis
89.7,WISU,TERRE HAUTE,IN,NDIR,13.5,39.50725,87.53055555555555,B,,156.0,INDIANA STATE UNIVERSITY BOARD OF TRUSTEES,News/Talk,Terre Haute
91.9,WITT,ZIONSVILLE,IN,DRL,6.0,40.00394444444444,86.47055555555556,A,,90.5,KIDS FIRST INCORPORATED,Variety,Indianapolis
93.5,WITW-LP,VALPARAISO,IN,NDIR,0.051,41.46863888888889,87.04530555555556,LP100,,42.0,"The Book of Life Bible Institute, Inc.",Religious Teaching,Chicago
104.7,WITZ-FM,JASPER,IN,NDIR,50.0,38.350611111111114,86.94055555555556,B,WITZ FM 104.7,119.0,"JASPER ON THE AIR, INC.",Adult Contemporary,
99.1,WIUX-LP,BLOOMINGTON,IN,NDIR,0.022,39.171416666666666,86.51608333333333,LP100,,63.122177,INDIANA UNIVERSITY STUDENT BROADCASTING,Variety,
101.7,WIVR,KENTLAND,IN,NDIR,3.2,40.864472222222226,87.58725,A,,138.0,"MILNER MEDIA PARTNERS, LLC",Country,
